Observer,Bird_Point,Time,Site,Visit,Date,Wind,Aou_Code,Distance,Detection,Flyover,Sex,Notes
JSC,LE24SW1,748,LE24SW,4,62315,1,SAVS,58,S,,,
JSC,LE24SW1,748,LE24SW,4,62315,1,WIFL,80,S,,,
JSC,LE24SW1,748,LE24SW,4,62315,1,CCSP,70,S,,,
JSC,LE24SW1,748,LE24SW,4,62315,1,CCSP,40,S,,,
JSC,LE24SW1,748,LE24SW,4,62315,1,MAWR,69,S,,,
JSC,LE24SW1,748,LE24SW,4,62315,1,SEWR,56,S,,,
JSC,LE24SW1,748,LE24SW,4,62315,1,COYE,80,S,,,
JSC,LE24SW2,758,LE24SW,4,62315,1,BOBO,15,V,,M,
JSC,LE24SW2,758,LE24SW,4,62315,1,SEWR,50,S,,,
JSC,LE24SW2,758,LE24SW,4,62315,1,SEWR,42,S,,,
JSC,LE24SW2,758,LE24SW,4,62315,1,COYE,68,S,,,
JSC,LE24SW2,758,LE24SW,4,62315,1,COYE,60,S,,,
JSC,LE24SW2,758,LE24SW,4,62315,1,CCSP,40,S,,,
JSC,LE24SW2,758,LE24SW,4,62315,1,SAVS,23,V,,,
JSC,LE24SW2,758,LE24SW,4,62315,1,SAVS,45,S,,,
JSC,LE24SW2,758,LE24SW,4,62315,1,SAVS,49,S,,,
JSC,LE24SW3,808,LE24SW,4,62315,1,COYE,80,S,,,
JSC,LE24SW3,808,LE24SW,4,62315,1,CCSP,75,S,,,
JSC,LE24SW3,808,LE24SW,4,62315,1,SAVS,57,S,,,
JSC,LE24SW3,808,LE24SW,4,62315,1,CCSP,50,V,,,
JSC,LE24SW3,808,LE24SW,4,62315,1,RWBL,90,S,,,
JSC,LE24SW3,808,LE24SW,4,62315,1,CCSP,62,V,,,
JSC,LE24SW3,808,LE24SW,4,62315,1,SEWR,50,S,,,
JSC,LE24SW3,808,LE24SW,4,62315,1,SEWR,55,S,,,
JSC,LA16NW2,541,LA16NW,4,62715,0,SEWR,35,S,,,
JSC,LA16NW2,541,LA16NW,4,62715,0,SEWR,42,S,,,
JSC,LA16NW2,541,LA16NW,4,62715,0,WEME,80,S,,,
JSC,LA16NW2,541,LA16NW,4,62715,0,LCSP,36,S,,,
JSC,LA16NW2,541,LA16NW,4,62715,0,WEME,75,S,,,
JSC,LA16NW2,541,LA16NW,4,62715,0,SAVS,37,S,,,
JSC,LA16NW2,541,LA16NW,4,62715,0,RWBL,70,S,,,
JSC,LA16NW2,541,LA16NW,4,62715,0,SEWR,30,S,,,
JSC,LA16NW2,541,LA16NW,4,62715,0,RWBL,65,V,,M,
JSC,LA16NW2,541,LA16NW,4,62715,0,SAVS,40,S,,,
JSC,LA16NW1,552,LA16NW,4,62715,0,SEWR,30,S,,,
JSC,LA16NW1,552,LA16NW,4,62715,0,SEWR,42,S,,,
JSC,LA16NW1,552,LA16NW,4,62715,0,SAVS,45,S,,,
JSC,LA16NW1,552,LA16NW,4,62715,0,SAVS,40,S,,,
JSC,LA16NW1,552,LA16NW,4,62715,0,WEME,80,S,,,
JSC,LA16NW1,552,LA16NW,4,62715,0,NESP,44,S,,,
JSC,LA16NW1,552,LA16NW,4,62715,0,SAVS,57,S,,,
JSC,LA16NW1,552,LA16NW,4,62715,0,KILL,90,S,,,
JSC,LA16NW1,552,LA16NW,4,62715,0,KILL,90,S,,,
JSC,LA16NW1,552,LA16NW,4,62715,0,BHCO,60,S,,,
JSC,LA16NW5,603,LA16NW,4,62715,0,SEWR,40,S,,,
JSC,LA16NW5,603,LA16NW,4,62715,0,SEWR,45,S,,,
JSC,LA16NW5,603,LA16NW,4,62715,0,SAVS,30,S,,,
JSC,LA16NW5,603,LA16NW,4,62715,0,COYE,50,S,,,
JSC,LA16NW5,603,LA16NW,4,62715,0,BOBO,60,V,,M,
JSC,LA16NW5,603,LA16NW,4,62715,0,WEME,78,S,,,
JSC,LA16NW5,603,LA16NW,4,62715,0,SAVS,40,S,,,
JSC,LA16NW5,603,LA16NW,4,62715,0,SAVS,36,V,,,
JSC,LA16NW5,603,LA16NW,4,62715,0,SEWR,49,S,,,
JSC,LA16NW5,603,LA16NW,4,62715,0,SAVS,52,S,,,
JSC,LA16NW3,613,LA16NW,4,62715,0,SAVS,15,V,,,
JSC,LA16NW3,613,LA16NW,4,62715,0,SEWR,30,S,,,
JSC,LA16NW3,613,LA16NW,4,62715,0,WEME,80,S,,,
JSC,LA16NW3,613,LA16NW,4,62715,0,LCSP,20,S,,,
JSC,LA16NW3,613,LA16NW,4,62715,0,SAVS,40,S,,,
JSC,LA16NW3,613,LA16NW,4,62715,0,SAVS,48,S,,,
JSC,LA16NW3,613,LA16NW,4,62715,0,SEWR,38,S,,,
JSC,LA16NW3,613,LA16NW,4,62715,0,SAVS,57,S,,,
JSC,LA16NW4,622,LA16NW,4,62715,0,SAVS,15,V,,,
JSC,LA16NW4,622,LA16NW,4,62715,0,SAVS,28,S,,,
JSC,LA16NW4,622,LA16NW,4,62715,0,SAVS,30,S,,,
JSC,LA16NW4,622,LA16NW,4,62715,0,SAVS,20,S,,,
JSC,LA16NW4,622,LA16NW,4,62715,0,SEWR,35,S,,,
JSC,LA16NW4,622,LA16NW,4,62715,0,BOBO,90,V,,M,
JSC,LA16NW4,622,LA16NW,4,62715,0,NESP,60,S,,,
JSC,LA16NW4,622,LA16NW,4,62715,0,WEME,77,S,,,
JSC,FE17NW4,650,FE17NW,4,62715,1,RWBL,60,V,,M,
JSC,FE17NW4,650,FE17NW,4,62715,1,COYE,68,S,,,
JSC,FE17NW4,650,FE17NW,4,62715,1,RWBL,70,S,,,
JSC,FE17NW4,650,FE17NW,4,62715,1,SAVS,40,S,,,
JSC,FE17NW4,650,FE17NW,4,62715,1,SAVS,15,V,,,
JSC,FE17NW4,650,FE17NW,4,62715,1,SAVS,15,V,,,
JSC,FE17NW4,650,FE17NW,4,62715,1,SAVS,50,S,,,
JSC,FE17NW4,650,FE17NW,4,62715,1,COYE,75,S,,,
JSC,FE17NW4,650,FE17NW,4,62715,1,CCSP,30,S,,,
JSC,FE17NW4,650,FE17NW,4,62715,1,CCSP,38,S,,,
JSC,FE17NW4,650,FE17NW,4,62715,1,BHCO,73,S,,,
JSC,FE17NW4,650,FE17NW,4,62715,1,BOBO,70,S,,,
JSC,FE17NW4,650,FE17NW,4,62715,1,AMGO,67,S,,,
JSC,FE17NW3,659,FE17NW,4,62715,0,SAVS,30,S,,,
JSC,FE17NW3,659,FE17NW,4,62715,0,SAVS,20,S,,,
JSC,FE17NW3,659,FE17NW,4,62715,0,SAVS,27,S,,,
JSC,FE17NW3,659,FE17NW,4,62715,0,SAVS,39,S,,,
JSC,FE17NW3,659,FE17NW,4,62715,0,RWBL,52,V,,M,
JSC,FE17NW3,659,FE17NW,4,62715,0,BOBO,90,V,,M,
JSC,FE17NW3,659,FE17NW,4,62715,0,CCSP,40,S,,,
JSC,FE17NW3,659,FE17NW,4,62715,0,BOBO,70,V,,M,
JSC,FE17NW3,659,FE17NW,4,62715,0,COYE,78,S,,,
JSC,FE17NW1,710,FE17NW,4,62715,0,CCSP,50,S,,,
JSC,FE17NW1,710,FE17NW,4,62715,0,SAVS,40,S,,,
JSC,FE17NW1,710,FE17NW,4,62715,0,SEWR,38,S,,,
JSC,FE17NW1,710,FE17NW,4,62715,0,SEWR,47,S,,,
JSC,FE17NW1,710,FE17NW,4,62715,0,BOBO,54,V,,M,
JSC,FE17NW1,710,FE17NW,4,62715,0,BOBO,54,V,,M,
JSC,FE17NW1,710,FE17NW,4,62715,0,BOBO,54,V,,M,
JSC,FE17NW1,710,FE17NW,4,62715,0,RWBL,69,V,,M,
JSC,FE17NW1,710,FE17NW,4,62715,0,LCSP,36,S,,,
JSC,FE17NW1,710,FE17NW,4,62715,0,SAVS,39,S,,,
JSC,FE17NW1,710,FE17NW,4,62715,0,SAVS,44,S,,,
JSC,FE17NW1,710,FE17NW,4,62715,0,WEME,93,S,,,
JSC,FE17NW1,710,FE17NW,4,62715,0,CCSP,55,S,,,
JSC,FE27NE1,733,FE27NE,4,62715,1,SEWR,40,S,,,
JSC,FE27NE1,733,FE27NE,4,62715,1,BOBO,90,S,,,
JSC,FE27NE1,733,FE27NE,4,62715,1,SAVS,57,S,,,
JSC,FE27NE1,733,FE27NE,4,62715,1,RWBL,70,S,,,
JSC,FE27NE1,733,FE27NE,4,62715,1,RWBL,95,S,,,
JSC,FE27NE1,733,FE27NE,4,62715,1,COYE,64,S,,,
JSC,FE27NE1,733,FE27NE,4,62715,1,SAVS,60,S,,,
JSC,FE27NE1,733,FE27NE,4,62715,1,SAVS,64,S,,,
JSC,FE27NE1,733,FE27NE,4,62715,1,SAVS,5,V,,,
JSC,FE27NE5,744,FE27NE,4,62715,1,RWBL,40,V,,M,
JSC,FE27NE5,744,FE27NE,4,62715,1,RWBL,40,V,,M,
JSC,FE27NE5,744,FE27NE,4,62715,1,BOBO,90,S,,,
JSC,FE27NE5,744,FE27NE,4,62715,1,BOBO,80,S,,,
JSC,FE27NE5,744,FE27NE,4,62715,1,SAVS,25,S,,,
JSC,FE27NE5,744,FE27NE,4,62715,1,SEWR,52,S,,,
JSC,FE27NE5,744,FE27NE,4,62715,1,RWBL,67,S,,,
JSC,FE27NE5,744,FE27NE,4,62715,1,AMGO,70,S,,,
JSC,FE27NE5,744,FE27NE,4,62715,1,SAVS,34,S,,,
JSC,FE27NE5,744,FE27NE,4,62715,1,CCSP,48,S,,,
JSC,FE27NE5,744,FE27NE,4,62715,1,SAVS,53,S,,,
JSC,FE27NE3,754,FE27NE,4,62715,1,SAVS,20,V,,,
JSC,FE27NE3,754,FE27NE,4,62715,1,SEWR,62,S,,,
JSC,FE27NE3,754,FE27NE,4,62715,1,RWBL,70,S,,,
JSC,FE27NE3,754,FE27NE,4,62715,1,COYE,79,S,,,
JSC,FE27NE3,754,FE27NE,4,62715,1,SAVS,34,S,,,
JSC,FE27NE3,754,FE27NE,4,62715,1,BOBO,90,V,,M,
JSC,FE27NE3,754,FE27NE,4,62715,1,COYE,67,S,,,
JSC,FE27NE3,754,FE27NE,4,62715,1,SAVS,50,S,,,
JSC,FE27NE3,754,FE27NE,4,62715,1,SAVS,63,S,,,
JSC,FE27NE3,754,FE27NE,4,62715,1,CCSP,15,S,,,
JSC,FE27NE4,804,FE27NE,4,62715,1,BOBO,24,V,,M,
JSC,FE27NE4,804,FE27NE,4,62715,1,CCSP,40,S,,,
JSC,FE27NE4,804,FE27NE,4,62715,1,RWBL,68,S,,,
JSC,FE27NE4,804,FE27NE,4,62715,1,RWBL,70,S,,,
JSC,FE27NE4,804,FE27NE,4,62715,1,SAVS,30,S,,,
JSC,FE27NE4,804,FE27NE,4,62715,1,SAVS,38,S,,,
JSC,FE27NE4,804,FE27NE,4,62715,1,COYE,75,S,,,
JSC,FE27NE4,804,FE27NE,4,62715,1,RWBL,60,V,,M,
JSC,FE27NE4,804,FE27NE,4,62715,1,EAKI,90,V,,,
JSC,RY11NW1,835,RY11NW,4,62715,1,BHCO,20,V,,M,
JSC,RY11NW1,835,RY11NW,4,62715,1,RWBL,34,V,,M,
JSC,RY11NW1,835,RY11NW,4,62715,1,RWBL,60,V,,M,
JSC,RY11NW1,835,RY11NW,4,62715,1,SAVS,35,S,,,
JSC,RY11NW1,835,RY11NW,4,62715,1,SAVS,44,S,,,
JSC,RY11NW1,835,RY11NW,4,62715,1,SAVS,55,S,,,
JSC,RY11NW1,835,RY11NW,4,62715,1,BOBO,70,V,,M,
JSC,RY11NW1,835,RY11NW,4,62715,1,BOBO,70,V,,M,
JSC,RY11NW1,835,RY11NW,4,62715,1,SAVS,60,S,,,
JSC,RY11NW1,835,RY11NW,4,62715,1,SWSP,80,S,,,
JSC,RY11NW1,835,RY11NW,4,62715,1,COYE,85,S,,,
JSC,RY11NW1,835,RY11NW,4,62715,1,CCSP,77,S,,,
JSC,RY11NW5,846,RY11NW,4,62715,1,SAVS,40,S,,,
JSC,RY11NW5,846,RY11NW,4,62715,1,SAVS,48,S,,,
JSC,RY11NW5,846,RY11NW,4,62715,1,CCSP,20,S,,,
JSC,RY11NW5,846,RY11NW,4,62715,1,SAVS,50,S,,,
JSC,RY11NW5,846,RY11NW,4,62715,1,CCSP,34,S,,,
JSC,RY11NW5,846,RY11NW,4,62715,1,SAVS,24,S,,,
JSC,RY11NW5,846,RY11NW,4,62715,1,SEWR,40,S,,,
JSC,OA27NW1,545,OA27NW,4,62815,1,SAVS,20,S,,,
JSC,OA27NW1,545,OA27NW,4,62815,1,SAVS,28,S,,,
JSC,OA27NW1,545,OA27NW,4,62815,1,WEME,88,S,,,
JSC,OA27NW1,545,OA27NW,4,62815,1,GRSP,20,S,,,
JSC,OA27NW1,545,OA27NW,4,62815,1,KILL,90,S,,,
JSC,OA27NW1,545,OA27NW,4,62815,1,SAVS,40,S,,,
JSC,OA27NW1,545,OA27NW,4,62815,1,SAVS,60,S,,,
JSC,OA27NW1,545,OA27NW,4,62815,1,WEME,90,S,,,
JSC,OA27NW1,545,OA27NW,4,62815,1,SAVS,65,S,,,
JSC,OA27NW5,556,OA27NW,4,62815,1,UPSA,90,S,,,
JSC,OA27NW5,556,OA27NW,4,62815,1,GRSP,25,S,,,
JSC,OA27NW5,556,OA27NW,4,62815,1,SAVS,40,S,,,
JSC,OA27NW5,556,OA27NW,4,62815,1,SAVS,45,S,,,
JSC,OA27NW5,556,OA27NW,4,62815,1,GRSP,15,S,,,
JSC,OA27NW5,556,OA27NW,4,62815,1,WEME,75,S,,,
JSC,OA27NW5,556,OA27NW,4,62815,1,BOBO,79,S,,,
JSC,OA27NW5,556,OA27NW,4,62815,1,WEME,85,S,,,
JSC,OA27NW5,556,OA27NW,4,62815,1,SAVS,32,S,,,
JSC,OA27NW5,556,OA27NW,4,62815,1,COYE,57,S,,,
JSC,OA27NW4,607,OA27NW,4,62815,1,GRSP,40,S,,,
JSC,OA27NW4,607,OA27NW,4,62815,1,SAVS,35,S,,,
JSC,OA27NW4,607,OA27NW,4,62815,1,SAVS,38,S,,,
JSC,OA27NW4,607,OA27NW,4,62815,1,SAVS,40,S,,,
JSC,OA27NW4,607,OA27NW,4,62815,1,LCSP,20,S,,,
JSC,OA27NW4,607,OA27NW,4,62815,1,SAVS,60,S,,,
JSC,OA27NW4,607,OA27NW,4,62815,1,WEME,80,S,,,
JSC,OA27NW4,607,OA27NW,4,62815,1,SAVS,57,S,,,
JSC,OA27NW2,618,OA27NW,4,62815,0,SAVS,25,S,,,
JSC,OA27NW2,618,OA27NW,4,62815,0,SAVS,30,S,,,
JSC,OA27NW2,618,OA27NW,4,62815,0,WEME,80,S,,,
JSC,OA27NW2,618,OA27NW,4,62815,0,CCSP,50,S,,,
JSC,OA27NW2,618,OA27NW,4,62815,0,COYE,60,S,,,
JSC,OA27NW2,618,OA27NW,4,62815,0,GRSP,50,S,,,
JSC,OA27NW2,618,OA27NW,4,62815,0,WEME,90,S,,,
JSC,OA27NW3,628,OA27NW,4,62815,1,GRSP,15,S,,,
JSC,OA27NW3,628,OA27NW,4,62815,1,SAVS,35,S,,,
JSC,OA27NW3,628,OA27NW,4,62815,1,SAVS,40,S,,,
JSC,OA27NW3,628,OA27NW,4,62815,1,WEME,80,S,,,
JSC,OA27NW3,628,OA27NW,4,62815,1,SAVS,64,S,,,
JSC,OA27NW3,628,OA27NW,4,62815,1,SAVS,22,S,,,
JSC,OA27NW3,628,OA27NW,4,62815,1,WEME,71,S,,,
JSC,OA36SW4,654,OA36SW,4,62815,0,GRSP,20,S,,,
JSC,OA36SW4,654,OA36SW,4,62815,0,WEME,70,V,,,
JSC,OA36SW4,654,OA36SW,4,62815,0,SAVS,25,S,,,
JSC,OA36SW4,654,OA36SW,4,62815,0,SAVS,40,S,,,
JSC,OA36SW4,654,OA36SW,4,62815,0,UPSA,90,S,,,
JSC,OA36SW4,654,OA36SW,4,62815,0,SAVS,38,S,,,
JSC,OA36SW3,703,OA36SW,4,62815,0,WEME,80,S,,,
JSC,OA36SW3,703,OA36SW,4,62815,0,SAVS,28,S,,,
JSC,OA36SW3,703,OA36SW,4,62815,0,SAVS,30,S,,,
JSC,OA36SW3,703,OA36SW,4,62815,0,SAVS,40,S,,,
JSC,OA36SW3,703,OA36SW,4,62815,0,SAVS,28,S,,,
JSC,OA36SW3,703,OA36SW,4,62815,0,GRSP,40,S,,,
JSC,OA36SW3,703,OA36SW,4,62815,0,WEME,75,S,,,
JSC,OA36SW3,703,OA36SW,4,62815,0,UPSA,50,V,,,
JSC,OA36SW1,713,OA36SW,4,62815,0,SAVS,48,S,,,
JSC,OA36SW1,713,OA36SW,4,62815,0,SAVS,30,S,,,
JSC,OA36SW1,713,OA36SW,4,62815,0,WEME,68,V,,,
JSC,OA36SW1,713,OA36SW,4,62815,0,WEME,90,V,,,
JSC,OA36SW1,713,OA36SW,4,62815,0,SAVS,60,S,,,
JSC,OA36SW1,713,OA36SW,4,62815,0,SAVS,50,S,,,
JSC,OA36SW5,724,OA36SW,4,62815,1,GRSP,15,S,,,
JSC,OA36SW5,724,OA36SW,4,62815,1,SAVS,24,S,,,
JSC,OA36SW5,724,OA36SW,4,62815,1,SAVS,30,S,,,
JSC,OA36SW5,724,OA36SW,4,62815,1,WEME,90,S,,,
JSC,OA36SW5,724,OA36SW,4,62815,1,SAVS,15,V,,,
JSC,OA36SW5,724,OA36SW,4,62815,1,SAVS,38,V,,,
JSC,FA12NE2,745,FA12NE,4,62815,1,BHCO,80,V,,M,
JSC,FA12NE2,745,FA12NE,4,62815,1,BHCO,80,V,,M,
JSC,FA12NE2,745,FA12NE,4,62815,1,SAVS,25,S,,,
JSC,FA12NE2,745,FA12NE,4,62815,1,SAVS,30,S,,,
JSC,FA12NE2,745,FA12NE,4,62815,1,WEME,77,V,,,
JSC,FA12NE2,745,FA12NE,4,62815,1,BOBO,70,S,,,
JSC,FA12NE2,745,FA12NE,4,62815,1,UPSA,90,S,,,
JSC,FA12NE2,745,FA12NE,4,62815,1,WEME,70,S,,,
JSC,FA12NE2,745,FA12NE,4,62815,1,SAVS,20,S,,,
JSC,FA12NE2,745,FA12NE,4,62815,1,SAVS,37,V,,,
JSC,FA12NE1,757,FA12NE,4,62815,2,EAKI,10,V,,,
JSC,FA12NE1,757,FA12NE,4,62815,2,AMGO,38,S,,,
JSC,FA12NE1,757,FA12NE,4,62815,2,CCSP,60,S,,,
JSC,FA12NE1,757,FA12NE,4,62815,2,SAVS,34,S,,,
JSC,FA12NE1,757,FA12NE,4,62815,2,BOBO,80,V,,M,
JSC,FA12NE1,757,FA12NE,4,62815,2,GRSP,30,S,,,
JSC,FA12NE1,757,FA12NE,4,62815,2,WEME,87,S,,,
JSC,FA12NE1,757,FA12NE,4,62815,2,SAVS,40,S,,,
JSC,FA12NE1,757,FA12NE,4,62815,2,COYE,89,S,,,
JSC,FA12NE1,757,FA12NE,4,62815,2,SAVS,45,S,,,
JSC,FA12NE3,807,FA12NE,4,62815,2,WEME,46,V,,,
JSC,FA12NE3,807,FA12NE,4,62815,2,SAVS,31,S,,,
JSC,FA12NE3,807,FA12NE,4,62815,2,SAVS,38,S,,,
JSC,FA12NE3,807,FA12NE,4,62815,2,SAVS,46,S,,,
JSC,FA12NE3,807,FA12NE,4,62815,2,BOBO,67,V,,,
JSC,FA12NE3,807,FA12NE,4,62815,2,EAKI,90,V,,,
JSC,FA12NE3,807,FA12NE,4,62815,2,SAVS,54,S,,,
JSC,FA12NE5,818,FA12NE,4,62815,2,WEME,60,S,,,
JSC,FA12NE5,818,FA12NE,4,62815,2,WEME,75,S,,,
JSC,FA12NE5,818,FA12NE,4,62815,2,SAVS,20,S,,,
JSC,FA12NE5,818,FA12NE,4,62815,2,SAVS,40,S,,,
JSC,FA12NE5,818,FA12NE,4,62815,2,SAVS,46,S,,,
JSC,FA12NE4,831,FA12NE,4,62815,2,WEME,80,S,,,
JSC,FA12NE4,831,FA12NE,4,62815,2,BHCO,90,S,,,
JSC,FA12NE4,831,FA12NE,4,62815,2,SAVS,28,S,,,
JSC,FA12NE4,831,FA12NE,4,62815,2,SAVS,47,S,,,
JSC,FA12NE4,831,FA12NE,4,62815,2,CCSP,68,S,,,
JSC,FA12NE4,831,FA12NE,4,62815,2,SAVS,40,V,,,
JSC,FA12NE4,831,FA12NE,4,62815,2,COYE,78,S,,,
JSC,FA12NE4,831,FA12NE,4,62815,2,EAKI,90,S,,,
JSC,FA24NE1,857,FA24NE,4,62815,1,BOBO,77,V,,M,
JSC,FA24NE1,857,FA24NE,4,62815,1,COYE,75,S,,,
JSC,FA24NE1,857,FA24NE,4,62815,1,NESP,64,S,,,
JSC,FA24NE1,857,FA24NE,4,62815,1,RWBL,80,S,,,
JSC,FA24NE1,857,FA24NE,4,62815,1,KILL,69,S,,,
JSC,FA24NE1,857,FA24NE,4,62815,1,WEME,70,S,,,
JSC,FA24NE1,857,FA24NE,4,62815,1,SAVS,30,S,,,
JSC,FA24NE1,857,FA24NE,4,62815,1,SAVS,40,S,,,
JSC,FA24NE1,857,FA24NE,4,62815,1,BOBO,80,S,,,
JSC,FA24NE2,908,FA24NE,4,62815,3,UPSA,68,V,,,
JSC,FA24NE2,908,FA24NE,4,62815,3,BOBO,70,S,,,
JSC,FA24NE2,908,FA24NE,4,62815,3,BOBO,64,V,,M,
JSC,FA24NE2,908,FA24NE,4,62815,3,SAVS,40,S,,,
JSC,FA24NE2,908,FA24NE,4,62815,3,SAVS,46,S,,,
JSC,FA24NE2,908,FA24NE,4,62815,3,SAVS,32,S,,,
JSC,FA24NE2,908,FA24NE,4,62815,3,SAVS,50,S,,,
JSC,LE33NE1,550,LE33NE,4,62915,0,SAVS,24,S,,,
JSC,LE33NE1,550,LE33NE,4,62915,0,SAVS,40,S,,,
JSC,LE33NE1,550,LE33NE,4,62915,0,SAVS,50,S,,,
JSC,LE33NE1,550,LE33NE,4,62915,0,SEWR,50,S,,,
JSC,LE33NE1,550,LE33NE,4,62915,0,NESP,78,S,,,
JSC,LE33NE1,550,LE33NE,4,62915,0,WEME,85,S,,,
JSC,LE33NE1,550,LE33NE,4,62915,0,SAVS,45,S,,,
JSC,LE33NE1,550,LE33NE,4,62915,0,WEME,90,S,,,
JSC,LE33NE2,602,LE33NE,4,62915,0,SEWR,50,S,,,
JSC,LE33NE2,602,LE33NE,4,62915,0,SEWR,40,S,,,
JSC,LE33NE2,602,LE33NE,4,62915,0,SAVS,37,S,,,
JSC,LE33NE2,602,LE33NE,4,62915,0,CCSP,49,S,,,
JSC,LE33NE2,602,LE33NE,4,62915,0,WEME,85,S,,,
JSC,LE33NE2,602,LE33NE,4,62915,0,MAWR,89,S,,,
JSC,LE33NE2,602,LE33NE,4,62915,0,SAVS,40,S,,,
JSC,LE33NE2,602,LE33NE,4,62915,0,LCSP,30,S,,,
JSC,LE33NE2,602,LE33NE,4,62915,0,COYE,80,S,,,
JSC,LE33NE2,602,LE33NE,4,62915,0,SAVS,55,S,,,
JSC,LE33NE2,602,LE33NE,4,62915,0,NESP,90,S,,,
JSC,LE33NE3,613,LE33NE,4,62915,0,SEWR,88,S,,,
JSC,LE33NE3,613,LE33NE,4,62915,0,SAVS,40,S,,,
JSC,LE33NE3,613,LE33NE,4,62915,0,SAVS,57,S,,,
JSC,LE33NE3,613,LE33NE,4,62915,0,SAVS,60,S,,,
JSC,LE33NE3,613,LE33NE,4,62915,0,WEME,82,S,,,
JSC,LE33NE3,613,LE33NE,4,62915,0,SAVS,34,S,,,
JSC,LE33NE3,613,LE33NE,4,62915,0,BOBO,90,S,,,
JSC,LE33NE4,623,LE33NE,4,62915,0,COYE,75,S,,,
JSC,LE33NE4,623,LE33NE,4,62915,0,SAVS,30,S,,,
JSC,LE33NE4,623,LE33NE,4,62915,0,SAVS,45,S,,,
JSC,LE33NE4,623,LE33NE,4,62915,0,SAVS,50,S,,,
JSC,LE33NE4,623,LE33NE,4,62915,0,SAVS,38,S,,,
JSC,LE33NE4,623,LE33NE,4,62915,0,LCSP,34,S,,,
JSC,LE33NE4,623,LE33NE,4,62915,0,SAVS,60,S,,,
JSC,LE33NE4,623,LE33NE,4,62915,0,WEME,90,S,,,
JSC,LE33NE4,623,LE33NE,4,62915,0,BOBO,80,V,,M,
JSC,LE33NE5,634,LE33NE,4,62915,0,RWBL,50,V,,M,
JSC,LE33NE5,634,LE33NE,4,62915,0,COYE,80,S,,,
JSC,LE33NE5,634,LE33NE,4,62915,0,RWBL,75,S,,,
JSC,LE33NE5,634,LE33NE,4,62915,0,SAVS,40,S,,,
JSC,LE33NE5,634,LE33NE,4,62915,0,SEWR,42,S,,,
JSC,LE33NE5,634,LE33NE,4,62915,0,SAVS,50,S,,,
JSC,LE33NE5,634,LE33NE,4,62915,0,SAVS,54,S,,,
JSC,LE33NE5,634,LE33NE,4,62915,0,LCSP,25,S,,,
JSC,LE33NE5,634,LE33NE,4,62915,0,CCSP,70,S,,,
JSC,LE33NE5,634,LE33NE,4,62915,0,BOBO,90,S,,,
JSC,LE33NE5,634,LE33NE,4,62915,0,SEWR,69,S,,,
JSC,LE33NE5,634,LE33NE,4,62915,0,SWSP,80,S,,,
JSC,GI25SE4,714,GI25SE,4,62915,1,SAVS,54,S,,,
JSC,GI25SE4,714,GI25SE,4,62915,1,SAVS,48,S,,,
JSC,GI25SE4,714,GI25SE,4,62915,1,SAVS,40,S,,,
JSC,GI25SE4,714,GI25SE,4,62915,1,SAVS,62,S,,,
JSC,GI25SE4,714,GI25SE,4,62915,1,COYE,60,S,,,
JSC,GI25SE4,714,GI25SE,4,62915,1,SEWR,45,S,,,
JSC,GI25SE3,724,GI25SE,4,62915,1,SAVS,35,S,,,
JSC,GI25SE3,724,GI25SE,4,62915,1,SAVS,40,S,,,
JSC,GI25SE3,724,GI25SE,4,62915,1,SAVS,42,S,,,
JSC,GI25SE3,724,GI25SE,4,62915,1,SAVS,60,S,,,
JSC,GI25SE3,724,GI25SE,4,62915,1,SAVS,68,S,,,
JSC,GI25SE3,724,GI25SE,4,62915,1,BOBO,88,S,,,
JSC,GI25SE2,735,GI25SE,4,62915,1,BOBO,80,V,,M,
JSC,GI25SE2,735,GI25SE,4,62915,1,BOBO,80,V,,M,
JSC,GI25SE2,735,GI25SE,4,62915,1,BOBO,80,V,,M,
JSC,GI25SE2,735,GI25SE,4,62915,1,BOBO,80,V,,M,
JSC,GI25SE2,735,GI25SE,4,62915,1,COYE,70,S,,,
JSC,GI25SE2,735,GI25SE,4,62915,1,SAVS,35,S,,,
JSC,GI25SE2,735,GI25SE,4,62915,1,SAVS,40,S,,,
JSC,GI25SE2,735,GI25SE,4,62915,1,LCSP,32,S,,,
JSC,GI25SE2,735,GI25SE,4,62915,1,SAVS,46,S,,,
JSC,GI25SE2,735,GI25SE,4,62915,1,MAWR,80,S,,,
JSC,GI25SE2,735,GI25SE,4,62915,1,SEWR,70,S,,,
JSC,GI25SE2,735,GI25SE,4,62915,1,SEWR,75,S,,,
JSC,GI25SE2,735,GI25SE,4,62915,1,CCSP,77,S,,,
JSC,GI25SE1,748,GI25SE,4,62915,1,SAVS,25,S,,,
JSC,GI25SE1,748,GI25SE,4,62915,1,SAVS,35,S,,,
JSC,GI25SE1,748,GI25SE,4,62915,1,SAVS,40,S,,,
JSC,GI25SE1,748,GI25SE,4,62915,1,SEWR,64,S,,,
JSC,GI25SE1,748,GI25SE,4,62915,1,BOBO,60,V,,M,
JSC,GI25SE1,748,GI25SE,4,62915,1,LCSP,30,S,,,
JSC,GI25SE1,748,GI25SE,4,62915,1,SAVS,60,S,,,
JSC,GI25SE5,759,GI25SE,4,62915,1,BOBO,64,V,,M,
JSC,GI25SE5,759,GI25SE,4,62915,1,BOBO,48,V,,M,
