Observer,Point,StartTime,Site,Bird_Point,Visit,Date,Cloud,Temp,Wind,Aou_Code,Distance,Detection,Flyover,Sex
JSC,5,558,LE20NW,LE20NW5,2,61314,0,10.3,0,WISN,56,S,,
JSC,5,558,LE20NW,LE20NW5,2,61314,0,10.3,0,SAVS,13,V,,
JSC,5,705,LE20NW,LE20NW5,3,62314,10,20,3.8,SAVS,10,V,,
JSC,5,705,LE20NW,LE20NW5,3,62314,10,20,3.8,SAVS,15,V,,
JSC,5,705,LE20NW,LE20NW5,3,62314,10,20,3.8,RWBL,28,V,,M
JSC,5,705,LE20NW,LE20NW5,3,62314,10,20,3.8,CCSP,34,S,,
JSC,5,705,LE20NW,LE20NW5,3,62314,10,20,3.8,CCSP,38,S,,
JSC,5,705,LE20NW,LE20NW5,3,62314,10,20,3.8,BRTH,72,S,,
JSC,5,705,LE20NW,LE20NW5,3,62314,10,20,3.8,CCSP,68,S,,
JSC,5,705,LE20NW,LE20NW5,3,62314,10,20,3.8,SORA,85,S,,
JSC,5,705,LE20NW,LE20NW5,3,62314,10,20,3.8,SOSP,90,S,,
JSC,5,705,LE20NW,LE20NW5,3,62314,10,20,3.8,COYE,69,S,,
JSC,5,705,LE20NW,LE20NW5,3,62314,10,20,3.8,CCSP,73,S,,
JSC,5,705,LE20NW,LE20NW5,3,62314,10,20,3.8,RWBL,47,S,,
JSC,1,556,LE24SE,LE24SE1,1,60314,2,12,0,SORA,35,S,,
JSC,1,556,LE24SE,LE24SE1,1,60314,2,12,0,BOBO,32,S,,
JSC,1,556,LE24SE,LE24SE1,1,60314,2,12,0,CCSP,19,S,,
JSC,1,556,LE24SE,LE24SE1,1,60314,2,12,0,SAVS,24,S,,
JSC,1,556,LE24SE,LE24SE1,1,60314,2,12,0,SAVS,23,S,,
JSC,1,556,LE24SE,LE24SE1,1,60314,2,12,0,RWBL,32,S,,M
JSC,1,556,LE24SE,LE24SE1,1,60314,2,12,0,RWBL,35,S,,M
JSC,1,556,LE24SE,LE24SE1,1,60314,2,12,0,SWSP,17,V,,
JSC,1,556,LE24SE,LE24SE1,1,60314,2,12,0,COYE,21,S,,
JSC,1,556,LE24SE,LE24SE1,1,60314,2,12,0,BOBO,61,V,,M
JSC,1,817,LE24SE,LE24SE1,2,61314,10,17.5,14,WISN,80,S,,
JSC,1,817,LE24SE,LE24SE1,2,61314,10,17.5,14,WISN,23,S,,
JSC,1,817,LE24SE,LE24SE1,2,61314,10,17.5,14,SAVS,38,S,,
JSC,1,817,LE24SE,LE24SE1,2,61314,10,17.5,14,BOBO,52,S,,
JSC,1,817,LE24SE,LE24SE1,2,61314,10,17.5,14,RWBL,65,S,,
JSC,1,817,LE24SE,LE24SE1,2,61314,10,17.5,14,BOBO,53,V,,M
JSC,1,817,LE24SE,LE24SE1,2,61314,10,17.5,14,CCSP,18,V,,
JSC,1,817,LE24SE,LE24SE1,2,61314,10,17.5,14,SAVS,13,V,,
JSC,1,817,LE24SE,LE24SE1,2,61314,10,17.5,14,BOBO,38,V,,M
JSC,1,817,LE24SE,LE24SE1,2,61314,10,17.5,14,BOBO,38,V,,M
JSC,1,817,LE24SE,LE24SE1,2,61314,10,17.5,14,BOBO,38,V,,M
JSC,1,817,LE24SE,LE24SE1,2,61314,10,17.5,14,COYE,43,S,,
JSC,1,817,LE24SE,LE24SE1,2,61314,10,17.5,14,COYE,46,S,,
JSC,1,817,LE24SE,LE24SE1,2,61314,10,17.5,14,COYE,39,S,,
JSC,1,806,LE24SE,LE24SE1,3,62314,5,20.5,7.1,SEWR,27,S,,
JSC,1,806,LE24SE,LE24SE1,3,62314,5,20.5,7.1,BHCO,63,V,,M
JSC,1,806,LE24SE,LE24SE1,3,62314,5,20.5,7.1,CCSP,43,S,,
JSC,1,806,LE24SE,LE24SE1,3,62314,5,20.5,7.1,CCSP,50,S,,
JSC,1,806,LE24SE,LE24SE1,3,62314,5,20.5,7.1,SEWR,52,S,,
JSC,1,806,LE24SE,LE24SE1,3,62314,5,20.5,7.1,SEWR,43,S,,
JSC,1,806,LE24SE,LE24SE1,3,62314,5,20.5,7.1,COYE,49,S,,
JSC,1,806,LE24SE,LE24SE1,3,62314,5,20.5,7.1,SAVS,28,S,,
JSC,1,806,LE24SE,LE24SE1,3,62314,5,20.5,7.1,SAVS,30,S,,
JSC,1,806,LE24SE,LE24SE1,3,62314,5,20.5,7.1,CCSP,53,S,,
JSC,1,806,LE24SE,LE24SE1,3,62314,5,20.5,7.1,COYE,54,S,,
JSC,1,806,LE24SE,LE24SE1,3,62314,5,20.5,7.1,RWBL,52,S,,
JSC,2,545,LE24SE,LE24SE2,1,60314,5,10.6,1.2,RWBL,10,V,,M
JSC,2,545,LE24SE,LE24SE2,1,60314,5,10.6,1.2,RWBL,27,V,,M
JSC,2,545,LE24SE,LE24SE2,1,60314,5,10.6,1.2,SEWR,26,S,,
JSC,2,545,LE24SE,LE24SE2,1,60314,5,10.6,1.2,SEWR,25,S,,
JSC,2,545,LE24SE,LE24SE2,1,60314,5,10.6,1.2,SAVS,25,V,,
JSC,2,545,LE24SE,LE24SE2,1,60314,5,10.6,1.2,BOBO,11,V,,M
JSC,2,545,LE24SE,LE24SE2,1,60314,5,10.6,1.2,SAVS,31,V,,
JSC,2,545,LE24SE,LE24SE2,1,60314,5,10.6,1.2,BOBO,65,V,,M
JSC,2,545,LE24SE,LE24SE2,1,60314,5,10.6,1.2,BOBO,63,V,,M
JSC,2,545,LE24SE,LE24SE2,1,60314,5,10.6,1.2,COYE,20,S,,
JSC,2,804,LE24SE,LE24SE2,2,61314,10,17.5,3.3,BOBO,27,S,,
JSC,2,804,LE24SE,LE24SE2,2,61314,10,17.5,3.3,CCSP,28,S,,
JSC,2,804,LE24SE,LE24SE2,2,61314,10,17.5,3.3,COYE,26,S,,
JSC,2,804,LE24SE,LE24SE2,2,61314,10,17.5,3.3,SEWR,32,S,,
JSC,2,804,LE24SE,LE24SE2,2,61314,10,17.5,3.3,BOBO,68,V,,M
JSC,2,804,LE24SE,LE24SE2,2,61314,10,17.5,3.3,RWBL,54,S,,
JSC,2,804,LE24SE,LE24SE2,2,61314,10,17.5,3.3,RWBL,63,S,,
JSC,2,804,LE24SE,LE24SE2,2,61314,10,17.5,3.3,SAVS,28,V,,
JSC,2,804,LE24SE,LE24SE2,2,61314,10,17.5,3.3,CCSP,14,S,,
JSC,2,804,LE24SE,LE24SE2,2,61314,10,17.5,3.3,COYE,19,S,,
JSC,2,804,LE24SE,LE24SE2,2,61314,10,17.5,3.3,BOBO,65,V,,M
JSC,2,752,LE24SE,LE24SE2,3,62314,2,20,5.2,SEWR,43,S,,
JSC,2,752,LE24SE,LE24SE2,3,62314,2,20,5.2,SEWR,36,S,,
JSC,2,752,LE24SE,LE24SE2,3,62314,2,20,5.2,CCSP,56,S,,
JSC,2,752,LE24SE,LE24SE2,3,62314,2,20,5.2,CCSP,48,S,,
JSC,2,752,LE24SE,LE24SE2,3,62314,2,20,5.2,MAWR,47,S,,
JSC,2,752,LE24SE,LE24SE2,3,62314,2,20,5.2,RWBL,61,S,,
JSC,2,752,LE24SE,LE24SE2,3,62314,2,20,5.2,RWBL,56,S,,
JSC,2,752,LE24SE,LE24SE2,3,62314,2,20,5.2,SAVS,28,V,,
JSC,2,752,LE24SE,LE24SE2,3,62314,2,20,5.2,BOBO,74,V,,M
JSC,2,752,LE24SE,LE24SE2,3,62314,2,20,5.2,LCSP,24,S,,
JSC,2,752,LE24SE,LE24SE2,3,62314,2,20,5.2,SAVS,30,S,,
JSC,2,752,LE24SE,LE24SE2,3,62314,2,20,5.2,LCSP,23,S,,
JSC,2,752,LE24SE,LE24SE2,3,62314,2,20,5.2,BOBO,86,S,,
JSC,3,612,LE24SE,LE24SE3,1,60314,1,12,5.6,BOBO,12,V,,M
JSC,3,612,LE24SE,LE24SE3,1,60314,1,12,5.6,RWBL,23,V,,M
JSC,3,612,LE24SE,LE24SE3,1,60314,1,12,5.6,COYE,19,S,,
JSC,3,612,LE24SE,LE24SE3,1,60314,1,12,5.6,WISN,40,S,,
JSC,3,612,LE24SE,LE24SE3,1,60314,1,12,5.6,SEWR,23,S,,
JSC,3,612,LE24SE,LE24SE3,1,60314,1,12,5.6,SEWR,28,S,,
JSC,3,612,LE24SE,LE24SE3,1,60314,1,12,5.6,SAVS,25,S,,
JSC,3,612,LE24SE,LE24SE3,1,60314,1,12,5.6,COYE,26,S,,
JSC,3,612,LE24SE,LE24SE3,1,60314,1,12,5.6,WISN,31,S,,
JSC,3,751,LE24SE,LE24SE3,2,61314,8,17,0,BOBO,56,S,,
JSC,3,751,LE24SE,LE24SE3,2,61314,8,17,0,SEWR,42,S,,
JSC,3,751,LE24SE,LE24SE3,2,61314,8,17,0,COYE,36,S,,
JSC,3,751,LE24SE,LE24SE3,2,61314,8,17,0,COYE,39,S,,
JSC,3,751,LE24SE,LE24SE3,2,61314,8,17,0,BOBO,51,V,,M
JSC,3,751,LE24SE,LE24SE3,2,61314,8,17,0,CCSP,42,S,,
JSC,3,751,LE24SE,LE24SE3,2,61314,8,17,0,SAVS,41,S,,
JSC,3,751,LE24SE,LE24SE3,2,61314,8,17,0,RWBL,61,S,,
JSC,3,751,LE24SE,LE24SE3,2,61314,8,17,0,BHCO,57,V,,M
JSC,3,751,LE24SE,LE24SE3,2,61314,8,17,0,BHCO,57,V,,M
JSC,3,751,LE24SE,LE24SE3,2,61314,8,17,0,BHCO,57,V,,M
JSC,3,751,LE24SE,LE24SE3,2,61314,8,17,0,RWBL,62,V,,M
JSC,3,751,LE24SE,LE24SE3,2,61314,8,17,0,WISN,51,S,,
JSC,3,751,LE24SE,LE24SE3,2,61314,8,17,0,RWBL,71,S,,
JSC,3,751,LE24SE,LE24SE3,2,61314,8,17,0,RWBL,63,V,,M
JSC,3,739,LE24SE,LE24SE3,3,62314,3,20,0,CCSP,24,S,,
JSC,3,739,LE24SE,LE24SE3,3,62314,3,20,0,LCSP,20,S,,
JSC,3,739,LE24SE,LE24SE3,3,62314,3,20,0,CCSP,36,S,,
JSC,3,739,LE24SE,LE24SE3,3,62314,3,20,0,COYE,40,S,,
JSC,3,739,LE24SE,LE24SE3,3,62314,3,20,0,SEWR,33,S,,
JSC,3,739,LE24SE,LE24SE3,3,62314,3,20,0,SEWR,36,S,,
JSC,3,739,LE24SE,LE24SE3,3,62314,3,20,0,SAVS,28,S,,
JSC,3,739,LE24SE,LE24SE3,3,62314,3,20,0,SAVS,39,S,,
JSC,3,739,LE24SE,LE24SE3,3,62314,3,20,0,SAVS,18,S,,
JSC,3,739,LE24SE,LE24SE3,3,62314,3,20,0,RWBL,43,S,,
JSC,3,739,LE24SE,LE24SE3,3,62314,3,20,0,SAVS,54,V,,
JSC,4,534,LE24SE,LE24SE4,1,60314,5,10.6,12.2,SAVS,15,V,,
JSC,4,534,LE24SE,LE24SE4,1,60314,5,10.6,12.2,BOBO,36,S,,
JSC,4,534,LE24SE,LE24SE4,1,60314,5,10.6,12.2,BOBO,51,V,,M
JSC,4,534,LE24SE,LE24SE4,1,60314,5,10.6,12.2,SEWR,42,S,,
JSC,4,534,LE24SE,LE24SE4,1,60314,5,10.6,12.2,SAVS,22,S,,
JSC,4,534,LE24SE,LE24SE4,1,60314,5,10.6,12.2,SAVS,25,V,,
JSC,4,534,LE24SE,LE24SE4,1,60314,5,10.6,12.2,CCSP,31,S,,
JSC,4,831,LE24SE,LE24SE4,2,61314,25,19.6,6.4,SAVS,29,V,,
JSC,4,831,LE24SE,LE24SE4,2,61314,25,19.6,6.4,BOBO,67,V,,M
JSC,4,831,LE24SE,LE24SE4,2,61314,25,19.6,6.4,SAVS,18,V,,
JSC,4,831,LE24SE,LE24SE4,2,61314,25,19.6,6.4,SAVS,19,V,,
JSC,4,831,LE24SE,LE24SE4,2,61314,25,19.6,6.4,SEWR,26,S,,
JSC,4,831,LE24SE,LE24SE4,2,61314,25,19.6,6.4,SEWR,29,S,,
JSC,4,831,LE24SE,LE24SE4,2,61314,25,19.6,6.4,COYE,32,S,,
JSC,4,831,LE24SE,LE24SE4,2,61314,25,19.6,6.4,SAVS,36,S,,
JSC,4,831,LE24SE,LE24SE4,2,61314,25,19.6,6.4,CCSP,23,V,,
JSC,4,831,LE24SE,LE24SE4,2,61314,25,19.6,6.4,WEME,63,S,,
JSC,4,831,LE24SE,LE24SE4,2,61314,25,19.6,6.4,BOBO,73,S,,
JSC,4,818,LE24SE,LE24SE4,3,62314,4,20.7,2.8,SAVS,21,V,,
JSC,4,818,LE24SE,LE24SE4,3,62314,4,20.7,2.8,LCSP,25,S,,
JSC,4,818,LE24SE,LE24SE4,3,62314,4,20.7,2.8,BOBO,56,V,,M
JSC,4,818,LE24SE,LE24SE4,3,62314,4,20.7,2.8,SAVS,51,V,,
JSC,4,818,LE24SE,LE24SE4,3,62314,4,20.7,2.8,SAVS,21,V,,
JSC,4,818,LE24SE,LE24SE4,3,62314,4,20.7,2.8,SAVS,23,V,,
JSC,4,818,LE24SE,LE24SE4,3,62314,4,20.7,2.8,SEWR,52,S,,
JSC,4,818,LE24SE,LE24SE4,3,62314,4,20.7,2.8,CCSP,28,S,,
JSC,4,818,LE24SE,LE24SE4,3,62314,4,20.7,2.8,SAVS,43,S,,
JSC,4,818,LE24SE,LE24SE4,3,62314,4,20.7,2.8,WISN,58,S,,
JSC,1,831,LE33NE,LE33NE1,1,60914,5,16.8,12.2,WEME,38,S,,
JSC,1,831,LE33NE,LE33NE1,1,60914,5,16.8,12.2,BOBO,89,V,,M
JSC,1,831,LE33NE,LE33NE1,1,60914,5,16.8,12.2,SAVS,71,V,,
JSC,1,831,LE33NE,LE33NE1,1,60914,5,16.8,12.2,SAVS,58,S,,
JSC,1,831,LE33NE,LE33NE1,1,60914,5,16.8,12.2,SAVS,51,S,,
JSC,1,831,LE33NE,LE33NE1,1,60914,5,16.8,12.2,SORA,83,S,,
JSC,1,831,LE33NE,LE33NE1,1,60914,5,16.8,12.2,SORA,89,S,,
JSC,1,831,LE33NE,LE33NE1,1,60914,5,16.8,12.2,BOBO,59,S,,
JSC,1,550,LE33NE,LE33NE1,2,62014,18,14.6,3.8,BOBO,68,V,,M
JSC,1,550,LE33NE,LE33NE1,2,62014,18,14.6,3.8,WEME,36,S,,
JSC,1,550,LE33NE,LE33NE1,2,62014,18,14.6,3.8,BOBO,40,V,,M
JSC,1,550,LE33NE,LE33NE1,2,62014,18,14.6,3.8,SAVS,43,S,,
JSC,1,550,LE33NE,LE33NE1,2,62014,18,14.6,3.8,SAVS,52,S,,
JSC,1,550,LE33NE,LE33NE1,2,62014,18,14.6,3.8,SAVS,18,S,,
JSC,1,550,LE33NE,LE33NE1,2,62014,18,14.6,3.8,BOBO,35,V,,M
JSC,1,550,LE33NE,LE33NE1,2,62014,18,14.6,3.8,SORA,67,S,,
JSC,1,550,LE33NE,LE33NE1,2,62014,18,14.6,3.8,RWBL,57,S,,
JSC,1,550,LE33NE,LE33NE1,2,62014,18,14.6,3.8,BOBO,63,S,,
JSC,1,652,LE33NE,LE33NE1,3,70314,0,16.2,0,WEME,58,S,,
JSC,1,652,LE33NE,LE33NE1,3,70314,0,16.2,0,WEME,64,S,,
JSC,1,652,LE33NE,LE33NE1,3,70314,0,16.2,0,NESP,55,S,,
JSC,1,652,LE33NE,LE33NE1,3,70314,0,16.2,0,SORA,78,S,,
JSC,1,652,LE33NE,LE33NE1,3,70314,0,16.2,0,WISN,84,S,,
JSC,1,652,LE33NE,LE33NE1,3,70314,0,16.2,0,SAVS,54,S,,
JSC,1,652,LE33NE,LE33NE1,3,70314,0,16.2,0,SAVS,60,S,,
JSC,1,652,LE33NE,LE33NE1,3,70314,0,16.2,0,SAVS,38,S,,
JSC,1,652,LE33NE,LE33NE1,3,70314,0,16.2,0,CCSP,38,S,,
JSC,1,652,LE33NE,LE33NE1,3,70314,0,16.2,0,SAVS,55,V,,
JSC,2,848,LE33NE,LE33NE2,1,60914,3,17.2,9.3,STGR,52,V,,
JSC,2,848,LE33NE,LE33NE2,1,60914,3,17.2,9.3,RWBL,73,V,,
JSC,2,848,LE33NE,LE33NE2,1,60914,3,17.2,9.3,BOBO,91,V,,M
JSC,2,848,LE33NE,LE33NE2,1,60914,3,17.2,9.3,SAVS,62,S,,
JSC,2,848,LE33NE,LE33NE2,1,60914,3,17.2,9.3,BOBO,68,V,,M
JSC,2,848,LE33NE,LE33NE2,1,60914,3,17.2,9.3,CCSP,39,V,,
JSC,2,848,LE33NE,LE33NE2,1,60914,3,17.2,9.3,SAVS,42,V,,
JSC,2,848,LE33NE,LE33NE2,1,60914,3,17.2,9.3,SORA,75,S,,
JSC,2,848,LE33NE,LE33NE2,1,60914,3,17.2,9.3,SEWR,83,S,,
JSC,2,848,LE33NE,LE33NE2,1,60914,3,17.2,9.3,CCSP,81,S,,
JSC,2,604,LE33NE,LE33NE2,2,62014,15,14.9,1.2,SEWR,32,S,,
JSC,2,604,LE33NE,LE33NE2,2,62014,15,14.9,1.2,BOBO,73,S,,
JSC,2,604,LE33NE,LE33NE2,2,62014,15,14.9,1.2,COYE,68,S,,
JSC,2,604,LE33NE,LE33NE2,2,62014,15,14.9,1.2,BOBO,59,S,,
JSC,2,604,LE33NE,LE33NE2,2,62014,15,14.9,1.2,CCSP,43,S,,
JSC,2,604,LE33NE,LE33NE2,2,62014,15,14.9,1.2,SAVS,38,S,,
JSC,2,604,LE33NE,LE33NE2,2,62014,15,14.9,1.2,LCSP,15,S,,
JSC,2,604,LE33NE,LE33NE2,2,62014,15,14.9,1.2,WEME,39,S,,
JSC,2,604,LE33NE,LE33NE2,2,62014,15,14.9,1.2,WEME,43,S,,
JSC,2,604,LE33NE,LE33NE2,2,62014,15,14.9,1.2,COYE,58,S,,
JSC,2,604,LE33NE,LE33NE2,2,62014,15,14.9,1.2,SORA,63,S,,
JSC,2,604,LE33NE,LE33NE2,2,62014,15,14.9,1.2,CCSP,48,S,,
JSC,2,604,LE33NE,LE33NE2,2,62014,15,14.9,1.2,RWBL,57,S,,
JSC,2,604,LE33NE,LE33NE2,2,62014,15,14.9,1.2,SAVS,46,V,,
JSC,2,604,LE33NE,LE33NE2,2,62014,15,14.9,1.2,BOBO,92,V,,
JSC,2,706,LE33NE,LE33NE2,3,70314,0,16.8,0,CCSP,26,S,,
JSC,2,706,LE33NE,LE33NE2,3,70314,0,16.8,0,SAVS,30,S,,
JSC,2,706,LE33NE,LE33NE2,3,70314,0,16.8,0,SAVS,42,S,,
JSC,2,706,LE33NE,LE33NE2,3,70314,0,16.8,0,COYE,61,S,,
JSC,2,706,LE33NE,LE33NE2,3,70314,0,16.8,0,WEME,64,S,,
JSC,2,706,LE33NE,LE33NE2,3,70314,0,16.8,0,SAVS,45,S,,
JSC,2,706,LE33NE,LE33NE2,3,70314,0,16.8,0,SAVS,52,S,,
JSC,2,706,LE33NE,LE33NE2,3,70314,0,16.8,0,SAVS,68,S,,
JSC,3,902,LE33NE,LE33NE3,1,60914,3,17.8,8,BOBO,75,S,,
JSC,3,902,LE33NE,LE33NE3,1,60914,3,17.8,8,BOBO,78,S,,
JSC,3,902,LE33NE,LE33NE3,1,60914,3,17.8,8,SAVS,27,S,,
JSC,3,902,LE33NE,LE33NE3,1,60914,3,17.8,8,SAVS,38,S,,
JSC,3,902,LE33NE,LE33NE3,1,60914,3,17.8,8,SAVS,43,S,,
JSC,3,902,LE33NE,LE33NE3,1,60914,3,17.8,8,BOBO,41,V,,M
JSC,3,616,LE33NE,LE33NE3,2,62014,20,14.6,4.1,SAVS,27,V,,
JSC,3,616,LE33NE,LE33NE3,2,62014,20,14.6,4.1,SAVS,27,V,,
JSC,3,616,LE33NE,LE33NE3,2,62014,20,14.6,4.1,CCSP,40,S,,
JSC,3,616,LE33NE,LE33NE3,2,62014,20,14.6,4.1,SAVS,38,S,,
JSC,3,616,LE33NE,LE33NE3,2,62014,20,14.6,4.1,SAVS,39,S,,
JSC,3,616,LE33NE,LE33NE3,2,62014,20,14.6,4.1,RWBL,92,S,,
JSC,3,616,LE33NE,LE33NE3,2,62014,20,14.6,4.1,RWBL,87,S,,
JSC,3,616,LE33NE,LE33NE3,2,62014,20,14.6,4.1,COYE,52,S,,
JSC,3,616,LE33NE,LE33NE3,2,62014,20,14.6,4.1,WEME,53,V,,
JSC,3,616,LE33NE,LE33NE3,2,62014,20,14.6,4.1,RWBL,48,V,,
JSC,3,616,LE33NE,LE33NE3,2,62014,20,14.6,4.1,SAVS,12,S,,
JSC,3,719,LE33NE,LE33NE3,3,70314,0,17.4,0,WEME,68,S,,
JSC,3,719,LE33NE,LE33NE3,3,70314,0,17.4,0,WEME,72,S,,
JSC,3,719,LE33NE,LE33NE3,3,70314,0,17.4,0,SAVS,51,S,,
JSC,3,719,LE33NE,LE33NE3,3,70314,0,17.4,0,SAVS,42,S,,
JSC,3,719,LE33NE,LE33NE3,3,70314,0,17.4,0,SAVS,38,S,,
JSC,3,719,LE33NE,LE33NE3,3,70314,0,17.4,0,SAVS,28,V,,
JSC,4,916,LE33NE,LE33NE4,1,60914,5,18.1,9.5,RWBL,76,V,,M
JSC,4,916,LE33NE,LE33NE4,1,60914,5,18.1,9.5,BOBO,42,V,,M
JSC,4,916,LE33NE,LE33NE4,1,60914,5,18.1,9.5,BOBO,91,V,,M
JSC,4,916,LE33NE,LE33NE4,1,60914,5,18.1,9.5,BOBO,93,V,,M
JSC,4,916,LE33NE,LE33NE4,1,60914,5,18.1,9.5,BOBO,92,V,,M
JSC,4,916,LE33NE,LE33NE4,1,60914,5,18.1,9.5,BHCO,87,V,,M
JSC,4,916,LE33NE,LE33NE4,1,60914,5,18.1,9.5,BHCO,87,V,,M
JSC,4,916,LE33NE,LE33NE4,1,60914,5,18.1,9.5,SORA,68,S,,
JSC,4,916,LE33NE,LE33NE4,1,60914,5,18.1,9.5,BOBO,69,S,,
JSC,4,916,LE33NE,LE33NE4,1,60914,5,18.1,9.5,SAVS,57,S,,
JSC,4,628,LE33NE,LE33NE4,2,62014,20,14.3,6.2,SAVS,15,V,,
JSC,4,628,LE33NE,LE33NE4,2,62014,20,14.3,6.2,LCSP,30,S,,
JSC,4,628,LE33NE,LE33NE4,2,62014,20,14.3,6.2,SEWR,48,S,,
JSC,4,628,LE33NE,LE33NE4,2,62014,20,14.3,6.2,SEWR,49,S,,
JSC,4,628,LE33NE,LE33NE4,2,62014,20,14.3,6.2,SAVS,13,V,,
JSC,4,628,LE33NE,LE33NE4,2,62014,20,14.3,6.2,RWBL,78,S,,
JSC,4,628,LE33NE,LE33NE4,2,62014,20,14.3,6.2,BOBO,69,S,,
JSC,4,628,LE33NE,LE33NE4,2,62014,20,14.3,6.2,RWBL,63,S,,
JSC,4,628,LE33NE,LE33NE4,2,62014,20,14.3,6.2,SAVS,32,S,,
JSC,4,628,LE33NE,LE33NE4,2,62014,20,14.3,6.2,CLSW,43,V,,
JSC,4,628,LE33NE,LE33NE4,2,62014,20,14.3,6.2,RWBL,58,S,,
JSC,4,628,LE33NE,LE33NE4,2,62014,20,14.3,6.2,RWBL,58,S,,
JSC,4,628,LE33NE,LE33NE4,2,62014,20,14.3,6.2,SAVS,54,V,,
JSC,4,628,LE33NE,LE33NE4,2,62014,20,14.3,6.2,BOBO,57,S,,
JSC,4,730,LE33NE,LE33NE4,3,70314,0,17,0,CCSP,59,S,,
JSC,4,730,LE33NE,LE33NE4,3,70314,0,17,0,CCSP,48,S,,
JSC,4,730,LE33NE,LE33NE4,3,70314,0,17,0,SAVS,54,S,,
JSC,4,730,LE33NE,LE33NE4,3,70314,0,17,0,BHCO,56,V,,M
JSC,4,730,LE33NE,LE33NE4,3,70314,0,17,0,SAVS,51,V,,
JSC,4,730,LE33NE,LE33NE4,3,70314,0,17,0,MAWR,71,S,,
JSC,4,730,LE33NE,LE33NE4,3,70314,0,17,0,SEWR,65,S,,
JSC,4,730,LE33NE,LE33NE4,3,70314,0,17,0,SAVS,47,V,,
JSC,4,730,LE33NE,LE33NE4,3,70314,0,17,0,WEME,91,S,,
JSC,5,929,LE33NE,LE33NE5,1,60914,2,18.3,6.9,RWBL,48,V,,M
JSC,5,929,LE33NE,LE33NE5,1,60914,2,18.3,6.9,SAVS,46,V,,
JSC,5,929,LE33NE,LE33NE5,1,60914,2,18.3,6.9,COYE,31,S,,
JSC,5,929,LE33NE,LE33NE5,1,60914,2,18.3,6.9,COYE,21,S,,
JSC,5,929,LE33NE,LE33NE5,1,60914,2,18.3,6.9,SAVS,31,S,,
JSC,5,929,LE33NE,LE33NE5,1,60914,2,18.3,6.9,CCSP,36,V,,
JSC,5,929,LE33NE,LE33NE5,1,60914,2,18.3,6.9,RWBL,59,V,,M
JSC,5,929,LE33NE,LE33NE5,1,60914,2,18.3,6.9,SAVS,41,S,,
JSC,5,929,LE33NE,LE33NE5,1,60914,2,18.3,6.9,BOBO,85,S,,
JSC,5,642,LE33NE,LE33NE5,2,62014,30,13.7,4.2,CCSP,53,S,,
JSC,5,642,LE33NE,LE33NE5,2,62014,30,13.7,4.2,CCSP,46,S,,
JSC,5,642,LE33NE,LE33NE5,2,62014,30,13.7,4.2,COYE,12,S,,
JSC,5,642,LE33NE,LE33NE5,2,62014,30,13.7,4.2,RWBL,53,S,,
JSC,5,642,LE33NE,LE33NE5,2,62014,30,13.7,4.2,SAVS,38,S,,
JSC,5,642,LE33NE,LE33NE5,2,62014,30,13.7,4.2,SAVS,25,S,,
JSC,5,642,LE33NE,LE33NE5,2,62014,30,13.7,4.2,CCSP,28,S,,
JSC,5,642,LE33NE,LE33NE5,2,62014,30,13.7,4.2,SAVS,48,S,,
JSC,5,642,LE33NE,LE33NE5,2,62014,30,13.7,4.2,BOBO,90,V,,M
JSC,5,642,LE33NE,LE33NE5,2,62014,30,13.7,4.2,SAVS,68,V,,
JSC,5,642,LE33NE,LE33NE5,2,62014,30,13.7,4.2,RWBL,49,V,,M
JSC,5,642,LE33NE,LE33NE5,2,62014,30,13.7,4.2,SAVS,48,V,,
JSC,5,743,LE33NE,LE33NE5,3,70314,0,17.5,0,RWBL,58,V,,M
JSC,5,743,LE33NE,LE33NE5,3,70314,0,17.5,0,SAVS,51,S,,
JSC,5,743,LE33NE,LE33NE5,3,70314,0,17.5,0,COYE,53,S,,
JSC,5,743,LE33NE,LE33NE5,3,70314,0,17.5,0,CCSP,51,S,,
JSC,5,743,LE33NE,LE33NE5,3,70314,0,17.5,0,WEME,72,S,,
JSC,5,743,LE33NE,LE33NE5,3,70314,0,17.5,0,RWBL,48,S,,
JSC,1,540,OA22NE,OA22NE1,1,61014,20,10.5,2.1,GRSP,31,S,,
JSC,1,540,OA22NE,OA22NE1,1,61014,20,10.5,2.1,RWBL,56,V,,M
JSC,1,540,OA22NE,OA22NE1,1,61014,20,10.5,2.1,CCSP,28,V,,
JSC,1,540,OA22NE,OA22NE1,1,61014,20,10.5,2.1,SOSP,28,V,,
JSC,1,540,OA22NE,OA22NE1,1,61014,20,10.5,2.1,WEME,59,V,,
JSC,1,540,OA22NE,OA22NE1,1,61014,20,10.5,2.1,CCSP,53,S,,
JSC,1,540,OA22NE,OA22NE1,1,61014,20,10.5,2.1,WEME,29,S,,
JSC,1,540,OA22NE,OA22NE1,1,61014,20,10.5,2.1,WEME,89,V,,
JSC,1,540,OA22NE,OA22NE1,1,61014,20,10.5,2.1,SEWR,28,S,,
JSC,1,540,OA22NE,OA22NE1,1,61014,20,10.5,2.1,GRSP,29,S,,
JSC,1,842,OA22NE,OA22NE1,2,62114,0,22.5,8.6,COYE,32,S,,
JSC,1,842,OA22NE,OA22NE1,2,62114,0,22.5,8.6,BOBO,89,S,,
JSC,1,842,OA22NE,OA22NE1,2,62114,0,22.5,8.6,SAVS,41,S,,
